1.00000000000000e+01	-7.55791708427783e+01	3.35397310994572e-01	2.06627463379930e-04	7.17003198655368e+00	1.04749055072920e+02	0.00000000000000e+00	3.95193064705628e-04	1.86631937558035e-01	9.17994315841790e-01	2.69268043402993e-01	4.50467860187802e-01	1.37636790081292e-01	7.39721206654318e-01	1.37606103191068e-01	2.98171521018085e-02	7.31078232499559e-03	7.89115931037497e-01	2.67588567312326e-04	2.70955005826912e-04	7.91811091205662e-01	1.19683525994770e-02	1.55057081874424e-04	1.26348333361340e-02	
1.10000000000000e+01	-7.55758748822773e+01	3.35428010466523e-01	2.05429987584124e-04	7.17010233504676e+00	1.04749079774501e+02	0.00000000000000e+00	3.95334744569766e-04	1.88179388792060e-01	9.21255260110963e-01	2.65522997384630e-01	4.50436462006532e-01	1.36186629174196e-01	7.39675785510109e-01	1.38899311063219e-01	2.98291022726630e-02	7.40077563836458e-03	7.92901571758040e-01	2.67640730389435e-04	2.71102148893959e-04	7.94932700785392e-01	1.20350313538346e-02	1.54106246482346e-04	1.24888100263184e-02	
1.20000000000000e+01	-7.55723744971060e+01	3.35458633293979e-01	2.04242872807853e-04	7.17017184631649e+00	1.04749104673551e+02	0.00000000000000e+00	3.95491615034999e-04	1.89723795886916e-01	9.24393108296685e-01	2.61830386970532e-01	4.50402367653987e-01	1.34764331310723e-01	7.39622057753865e-01	1.40189638426438e-01	2.98418114862599e-02	7.49062666133928e-03	7.96612303424683e-01	2.67699892083778e-04	2.71258736219274e-04	7.97978842582101e-01	1.21018930231605e-02	1.53163836990472e-04	1.23448472716533e-02	
1.30000000000000e+01	-7.55686848340896e+01	3.35489176532084e-01	2.03066031510692e-04	7.17024052738759e+00	1.04749129765852e+02	0.00000000000000e+00	3.95662579878255e-04	1.91265159953905e-01	9.27411634151251e-01	2.58189489183228e-01	4.50365775772347e-01	1.33369385194281e-01	7.39560632725027e-01	1.41477085170519e-01	2.98552247822079e-02	7.58033417136867e-03	8.00249577505573e-01	2.67765542623231e-04	2.71424090242042e-04	8.00951258078315e-01	1.21689358020495e-02	1.52229781454156e-04	1.22029147315640e-02	
1.40000000000000e+01	-7.55648199780465e+01	3.35519637305974e-01	2.01899376630069e-04	7.17030838526234e+00	1.04749155047365e+02	0.00000000000000e+00	3.95846622134219e-04	1.92803482501721e-01	9.30314592698854e-01	2.54599589594954e-01	4.50326870946450e-01	1.32001286857316e-01	7.39492075031442e-01	1.42761651591302e-01	2.98692910765048e-02	7.66989705082017e-03	8.03814820961395e-01	2.67837209277965e-04	2.71597581319919e-04	8.03851651055308e-01	1.22361579001232e-02	1.51304008517664e-04	1.20629824708151e-02	
1.50000000000000e+01	-7.55607930296110e+01	3.35550012810125e-01	2.00742821595380e-04	7.17037542691782e+00	1.04749180514213e+02	0.00000000000000e+00	3.96042797919290e-04	1.94338765406808e-01	9.33105709474836e-01	2.51059982355159e-01	4.50285824748163e-01	1.30659539747825e-01	7.39416908061635e-01	1.44043338362372e-01	2.98839628708591e-02	7.75931427967399e-03	8.07309436306280e-01	2.67914453474406e-04	2.71778624102108e-04	8.06681688247439e-01	1.23035575408715e-02	1.50386447411345e-04	1.19250209581459e-02	
1.60000000000000e+01	-7.55566161769535e+01	3.35580300307700e-01	1.99596280340536e-04	7.17044165930339e+00	1.04749206162671e+02	0.00000000000000e+00	3.96250230785263e-04	1.95871010885928e-01	9.35788670925486e-01	2.47569970204822e-01	4.50242796697626e-01	1.29343654794310e-01	7.39335617199139e-01	1.45322146508794e-01	2.98991959857974e-02	7.84858492874252e-03	8.10734801706635e-01	2.67996868154502e-04	2.71966674204098e-04	8.09442999997694e-01	1.23711329605596e-02	1.49477027948093e-04	1.17890010645277e-02	
1.70000000000000e+01	-7.55523007619083e+01	3.35610497129882e-01	1.98459667315061e-04	7.17050708933828e+00	1.04749231989159e+02	0.00000000000000e+00	3.96468106552768e-04	1.97400221470753e-01	9.38367115905760e-01	2.44128864478886e-01	4.50197935148439e-01	1.28053150451323e-01	7.39248652765786e-01	1.46598077382705e-01	2.99149493154387e-02	7.93770815337487e-03	8.14092271113525e-01	2.68084075357645e-04	2.72161225156555e-04	8.12137180913087e-01	1.24388824071988e-02	1.48575680519175e-04	1.16548940610802e-02	
1.80000000000000e+01	-7.55478573409682e+01	3.35640600675203e-01	1.97332897493880e-04	7.17057172390962e+00	1.04749257990228e+02	0.00000000000000e+00	3.96695668579728e-04	1.98926399984336e-01	9.40844628210550e-01	2.40735985098004e-01	4.50151378103220e-01	1.26787552727590e-01	7.39156432718389e-01	1.47871132640646e-01	2.99311846020328e-02	8.02668318760990e-03	8.17383174424718e-01	2.68175724004874e-04	2.72361805603743e-04	8.14765790518792e-01	1.25068041395783e-02	1.47682336089535e-04	1.15226716166842e-02	
1.90000000000000e+01	-7.55432957415747e+01	3.35670608408868e-01	1.96215886385910e-04	7.17063556987046e+00	1.04749284162555e+02	0.00000000000000e+00	3.96932213424649e-04	2.00449549519305e-01	9.43224730074249e-01	2.37390660550681e-01	4.50103253965376e-01	1.25546395198501e-01	7.39059345120859e-01	1.49141314222481e-01	2.99478662285205e-02	8.11550933874377e-03	8.20608817672846e-01	2.68271487866997e-04	2.72567976729002e-04	8.17330353909915e-01	1.25748964263550e-02	1.46796926192646e-04	1.13923057953232e-02	
2.00000000000000e+01	-7.55386251140886e+01	3.35700517862071e-01	1.95108550041546e-04	7.17069863403810e+00	1.04749310502932e+02	0.00000000000000e+00	3.97177086868613e-04	2.01969673417639e-01	9.45510876573360e-01	2.34092227866805e-01	4.50053682232405e-01	1.24329219004599e-01	7.38957750411828e-01	1.50408624331791e-01	2.99649610275534e-02	8.20418598228098e-03	8.23770483236510e-01	2.68371063700042e-04	2.72779329887187e-04	8.19832362400008e-01	1.26431575451990e-02	1.45919382925004e-04	1.12637690531830e-02	
2.10000000000000e+01	-7.55338539797911e+01	3.35730326631303e-01	1.94010805059148e-04	7.17076092319246e+00	1.04749337008263e+02	0.00000000000000e+00	3.97429680263478e-04	2.03486775251931e-01	9.47706450867478e-01	2.30840032583444e-01	4.50002774135574e-01	1.23135572837522e-01	7.38851983485876e-01	1.51673065417631e-01	2.99824381055587e-02	8.29271255724009e-03	8.26869430071428e-01	2.68474169533104e-04	2.72995484425929e-04	8.22273274165486e-01	1.27115857819920e-02	1.45049638940316e-04	1.11370342355378e-02	
2.20000000000000e+01	-7.55289902752451e+01	3.35760032377661e-01	1.92922568590618e-04	7.17082244407474e+00	1.04749363675553e+02	0.00000000000000e+00	3.97689427177009e-04	2.05000858807987e-01	9.49814760215244e-01	2.27633428703730e-01	4.49950633230389e-01	1.21965012914765e-01	7.38742355604838e-01	1.52934640157546e-01	3.00002686805487e-02	8.38108856178776e-03	8.29906893959061e-01	2.68580543095039e-04	2.73216085679101e-04	8.24654514885208e-01	1.27801794300765e-02	1.44187627443462e-04	1.10120745734470e-02	
2.30000000000000e+01	-7.55240413933052e+01	3.35789632826142e-01	1.91843758346144e-04	7.17088320338612e+00	1.04749390501903e+02	0.00000000000000e+00	3.97955800308493e-04	2.06511928068689e-01	9.51839032703505e-01	2.24471778649566e-01	4.49897355941917e-01	1.20817102944453e-01	7.38629156154089e-01	1.54193351441762e-01	3.00184259325182e-02	8.46931354917676e-03	8.32884087770346e-01	2.68689940367806e-04	2.73440803117729e-04	8.26977478374589e-01	1.28489367895534e-02	1.43333282184273e-04	1.08888636802854e-02	
2.40000000000000e+01	-7.55190142210512e+01	3.35819125764939e-01	1.90774292598186e-04	7.17094320778662e+00	1.04749417484507e+02	0.00000000000000e+00	3.98228308651003e-04	2.08019987199011e-01	9.53782414630050e-01	2.21354453208812e-01	4.49843032068613e-01	1.19691414081238e-01	7.38512654257335e-01	1.55449202358442e-01	3.00368848653629e-02	8.55738712396536e-03	8.35802201742443e-01	2.68802134255375e-04	2.73669328644768e-04	8.29243527213652e-01	1.29178561666254e-02	1.42486537451196e-04	1.07673755481285e-02	
2.50000000000000e+01	-7.55139151748892e+01	3.35848509044731e-01	1.89714090184778e-04	7.17100246389409e+00	1.04749444620642e+02	0.00000000000000e+00	3.98506494878740e-04	2.09525040532103e-01	9.55647968482637e-01	2.18280831477572e-01	4.49787745248048e-01	1.18587524874312e-01	7.38393100262202e-01	1.56702196179953e-01	3.00556221793537e-02	8.64530893849762e-03	8.38662403766593e-01	2.68916913358183e-04	2.73901375021510e-04	8.31453993368534e-01	1.29869358729848e-02	1.41647328064867e-04	1.06475845440106e-02	
2.60000000000000e+01	-7.55087502330473e+01	3.35877780577968e-01	1.88663070512199e-04	7.17106097828329e+00	1.04749471907667e+02	0.00000000000000e+00	3.98789932939929e-04	2.11027092556363e-01	9.57438671459670e-01	2.15250300798128e-01	4.49731573387601e-01	1.17505021208463e-01	7.38270727107745e-01	1.57952336350063e-01	3.00746161532947e-02	8.73307868962533e-03	8.41465839685357e-01	2.69034080844060e-04	2.74136674414576e-04	8.33610178805998e-01	1.30561742252430e-02	1.40815589371661e-04	1.05294654060738e-02	
2.70000000000000e+01	-7.55035249656719e+01	3.35906938338145e-01	1.87621153557085e-04	7.17111875748508e+00	1.04749499343016e+02	0.00000000000000e+00	3.99078225837626e-04	2.12526147903428e-01	9.59157414480640e-01	2.12262256693018e-01	4.49674589062938e-01	1.16443496238959e-01	7.38145751584006e-01	1.59199626471984e-01	3.00938465355608e-02	8.82069611565402e-03	8.44213633597710e-01	2.69153453407377e-04	2.74374977053312e-04	8.35713356100576e-01	1.31255695443992e-02	1.39991257237223e-04	1.04129932396235e-02	
2.80000000000000e+01	-7.54982445627153e+01	3.35935980359084e-01	1.86588259868019e-04	7.17117580798564e+00	1.04749526924194e+02	0.00000000000000e+00	3.99371003582387e-04	2.14022211337004e-01	9.60807001637345e-01	2.09316102795713e-01	4.49616859886843e-01	1.15402550321049e-01	7.38018375492828e-01	1.60444070297227e-01	3.01132944432936e-02	8.90816099349682e-03	8.46906888170578e-01	2.69274860308932e-04	2.74616049988525e-04	8.37764769034003e-01	1.31951201553488e-02	1.39174268040044e-04	1.02981435131043e-02	
2.90000000000000e+01	-7.54929138597868e+01	3.35964904734204e-01	1.85564310566662e-04	7.17123213622593e+00	1.04749554648775e+02	0.00000000000000e+00	3.99667921302298e-04	2.15515287742483e-01	9.62390150039832e-01	2.06411250778315e-01	4.49558448850776e-01	1.14381790934727e-01	7.37888786718266e-01	1.61685671715190e-01	3.01329422690871e-02	8.99547313602114e-03	8.49546684955590e-01	2.69398142489796e-04	2.74859675944126e-04	8.39765633186665e-01	1.32648243864258e-02	1.38364558665077e-04	1.01848920540101e-02	
3.00000000000000e+01	-7.54875373621276e+01	3.35993709615786e-01	1.84549227348458e-04	7.17128774860107e+00	1.04749582514396e+02	0.00000000000000e+00	3.99968657497143e-04	2.17005382117291e-01	9.63909490013954e-01	2.03547120276645e-01	4.49499414641299e-01	1.13380832605382e-01	7.37757160214221e-01	1.62924434743432e-01	3.01527735945622e-02	9.08263238957433e-03	8.52134084709907e-01	2.69523151752912e-04	2.75105652254130e-04	8.41717136520820e-01	1.33346805689808e-02	1.37562066497444e-04	1.00732150447387e-02	
3.10000000000000e+01	-7.54821192668527e+01	3.36022393214242e-01	1.83542932482964e-04	7.17134265145983e+00	1.04749610518754e+02	0.00000000000000e+00	4.00272912424730e-04	2.18492499561898e-01	9.65367565610374e-01	2.00723138813067e-01	4.49439811933355e-01	1.12399296820896e-01	7.37623658916193e-01	1.64160363518586e-01	3.01727731102805e-02	9.16963863167552e-03	8.54670127720116e-01	2.69649750006845e-04	2.75353789878129e-04	8.43620439955393e-01	1.34046870369916e-02	1.36766729416234e-04	9.96308901840334e-03	
3.20000000000000e+01	-7.54766634835975e+01	3.36050953797373e-01	1.82545348813831e-04	7.17139685110427e+00	1.04749638659604e+02	0.00000000000000e+00	4.00580406608483e-04	2.19976645271460e-01	9.66766835387713e-01	1.97938741717350e-01	4.49379691662210e-01	1.11436811945686e-01	7.37488434583470e-01	1.65393462287871e-01	3.01929265414887e-02	9.25649176886186e-03	8.57155834128285e-01	2.69777808566572e-04	2.75603912488873e-04	8.45476677932157e-01	1.34748421267044e-02	1.35978485788421e-04	9.85449085461027e-03	
3.30000000000000e+01	-7.54711736536881e+01	3.36079389689627e-01	1.81556399758481e-04	7.17145035378933e+00	1.04749666934757e+02	0.00000000000000e+00	4.00890879456341e-04	2.21457824528034e-01	9.68109673435370e-01	1.95193372045862e-01	4.49319101275717e-01	1.10493013132143e-01	7.37351628577484e-01	1.66623735401144e-01	3.02132205792358e-02	9.34319173467801e-03	8.59592204259374e-01	2.69907207506618e-04	2.75855855626218e-04	8.47286958973197e-01	1.35451441763045e-02	1.35197274462910e-04	9.74739777521011e-03	
3.40000000000000e+01	-7.54656531679502e+01	3.36107699271359e-01	1.80576009307507e-04	7.17150316572249e+00	1.04749695342072e+02	0.00000000000000e+00	4.01204087981950e-04	2.22936042693334e-01	9.69398370604188e-01	1.92486480499347e-01	4.49258084968430e-01	1.09567542229895e-01	7.37213372581566e-01	1.67851187303475e-01	3.02336428164432e-02	9.42973848779916e-03	8.61980218949257e-01	2.70037835062328e-04	2.76109465912218e-04	8.49052366229517e-01	1.36155915256151e-02	1.34423034764725e-04	9.64178734003263e-03	
3.50000000000000e+01	-7.54601051832595e+01	3.36135880978080e-01	1.79604102023816e-04	7.17155529306363e+00	1.04749723879459e+02	0.00000000000000e+00	4.01519805619872e-04	2.24411305201980e-01	9.70635135915840e-01	1.89817525339514e-01	4.49196683898964e-01	1.08660047693255e-01	7.37073789266878e-01	1.69075822528195e-01	3.02541816885373e-02	9.51613201027789e-03	8.64320839872728e-01	2.70169587075363e-04	2.76364600322499e-04	8.50773958020728e-01	1.36861825158225e-02	1.33655706489344e-04	9.53763744261095e-03	
3.60000000000000e+01	-7.54545326379284e+01	3.36163933299709e-01	1.78640603041554e-04	7.17160674192470e+00	1.04749752544876e+02	0.00000000000000e+00	4.01837821127319e-04	2.25883617555210e-01	9.71822098124198e-01	1.87185972304658e-01	4.49134936391872e-01	1.07770184487191e-01	7.36932992908857e-01	1.70297645690384e-01	3.02748264183004e-02	9.60237230590627e-03	8.66615009870882e-01	2.70302366479894e-04	2.76621125509608e-04	8.52452768365746e-01	1.37569154892263e-02	1.32895229897200e-04	9.43492630590219e-03	
3.70000000000000e+01	-7.54489382660167e+01	3.36191854779825e-01	1.77685438064833e-04	7.17165751836963e+00	1.04749781336325e+02	0.00000000000000e+00	4.02157937565518e-04	2.27352985315026e-01	9.72961307404348e-01	1.84591294524497e-01	4.49072878125237e-01	1.06897613992140e-01	7.36791089958169e-01	1.71516661480782e-01	3.02955669646049e-02	9.68845939868541e-03	8.68863653277371e-01	2.70436082826266e-04	2.76878917174194e-04	8.54089807504468e-01	1.38277887890134e-02	1.32141545708336e-04	9.33363247801010e-03	
3.80000000000000e+01	-7.54433246106476e+01	3.36219644014912e-01	1.76738533366267e-04	7.17170762841420e+00	1.04749810251848e+02	0.00000000000000e+00	4.02479971354435e-04	2.28819414098733e-01	9.74054737147176e-01	1.82032972434406e-01	4.49010542305050e-01	1.06042003907915e-01	7.36648179569785e-01	1.72732874660075e-01	3.03163939747451e-02	9.77439333139476e-03	8.71067676243074e-01	2.70570651839162e-04	2.77137859480467e-04	8.55686062410413e-01	1.38988007590549e-02	1.31394595097235e-04	9.23373482791514e-03	
3.90000000000000e+01	-7.54376940364008e+01	3.36247299653606e-01	1.75799815785366e-04	7.17175707802591e+00	1.04749839289531e+02	0.00000000000000e+00	4.02803751395123e-04	2.30282909573852e-01	9.75104285839446e-01	1.79510493689201e-01	4.48947959827371e-01	1.05203028156985e-01	7.36504354093509e-01	1.73946290053548e-01	3.03372987400875e-02	9.86017416425434e-03	8.73227967058765e-01	2.70705995007565e-04	2.77397844512464e-04	8.57242497294307e-01	1.39699497437237e-02	1.30654319687814e-04	9.13521254121665e-03	
4.00000000000000e+01	-7.54320487408537e+01	3.36274820395940e-01	1.74869212726769e-04	7.17180587312397e+00	1.04749868447496e+02	0.00000000000000e+00	4.03129118254443e-04	2.31743477453373e-01	9.76111779011365e-01	1.77023353076623e-01	4.48885159429189e-01	1.04380366787324e-01	7.36359699528995e-01	1.75156912546069e-01	3.03582731547916e-02	9.94580197367377e-03	8.75345396475424e-01	2.70842039204052e-04	2.77658771768076e-04	8.58760054098641e-01	1.40412340877323e-02	1.29920661548597e-04	9.03804511589132e-03	
4.10000000000000e+01	-7.54263907653312e+01	3.36302204992590e-01	1.73946652158362e-04	7.17185401957927e+00	1.04749897723904e+02	0.00000000000000e+00	4.03455923407337e-04	2.33201123491339e-01	9.77078971235392e-01	1.74571052430638e-01	4.48822167828815e-01	1.03573705875050e-01	7.36214295948018e-01	1.76364747077383e-01	3.03793096773723e-02	1.00312768510819e-02	8.77420818021860e-01	2.70978716331143e-04	2.77920547687975e-04	8.60239652983232e-01	1.41126521359904e-02	1.29193563188047e-04	8.94221235807160e-03	
4.20000000000000e+01	-7.54207220049235e+01	3.36329452244116e-01	1.73032062609284e-04	7.17190152321440e+00	1.04749927116952e+02	0.00000000000000e+00	4.03784028532249e-04	2.34655853478716e-01	9.78007548161752e-01	1.72153100544696e-01	4.48759009856608e-01	1.02782737427026e-01	7.36068217886566e-01	1.77569798637705e-01	3.04004012948924e-02	1.01165989018315e-02	8.79455068319380e-01	2.71115962992625e-04	2.78183085216830e-04	8.61682192801810e-01	1.41842022334793e-02	1.28472967550083e-04	8.84769437784781e-03	
4.30000000000000e+01	-7.54150442178233e+01	3.36356561000211e-01	1.72125373167824e-04	7.17194838980369e+00	1.04749956624869e+02	0.00000000000000e+00	4.04113304855667e-04	2.36107673239548e-01	9.78899128577731e-01	1.69769013085022e-01	4.48695708576714e-01	1.02007159283591e-01	7.35921534709060e-01	1.78772072263576e-01	3.04215414895914e-02	1.02017682441745e-02	8.81448967393249e-01	2.71253720187955e-04	2.78446303394450e-04	8.63088551569692e-01	1.42558827251440e-02	1.27758818009752e-04	8.75447158509646e-03	
4.40000000000000e+01	-7.54093590340348e+01	3.36383530158937e-01	1.71226513479242e-04	7.17199462507322e+00	1.04749986245917e+02	0.00000000000000e+00	4.04443632542051e-04	2.37556588627369e-01	9.79755266479240e-01	1.67418312504071e-01	4.48632285400498e-01	1.01246675021563e-01	7.35774310946860e-01	1.79971573033978e-01	3.04427242077696e-02	1.02867850083025e-02	8.83403318980732e-01	2.71391933027984e-04	2.78710126974572e-04	8.64459586922611e-01	1.43276919558014e-02	1.27051058369077e-04	8.66252468533776e-03	
4.50000000000000e+01	-7.54036679634963e+01	3.36410358665976e-01	1.70335413743506e-04	7.17204023470098e+00	1.04750015978392e+02	0.00000000000000e+00	4.04774900125761e-04	2.39002605521855e-01	9.80577453144509e-01	1.65100527954201e-01	4.48568760192278e-01	1.00500993857652e-01	7.35626606613002e-01	1.81168306066687e-01	3.04639438307670e-02	1.03716493354477e-02	8.85318910835521e-01	2.71530550470398e-04	2.78974486069352e-04	8.65796136566754e-01	1.43996282700626e-02	1.26349632853063e-04	8.57183467562452e-03	
4.60000000000000e+01	-7.53979724036610e+01	3.36437045513872e-01	1.69452004712961e-04	7.17208522431694e+00	1.04750045820618e+02	0.00000000000000e+00	4.05107003981847e-04	2.40445729825702e-01	9.81367119200970e-01	1.62815195201667e-01	4.48505151367900e-01	9.97698305523949e-02	7.35478477494984e-01	1.82362276514844e-01	3.04851951478800e-02	1.04563613770420e-02	8.87196515028405e-01	2.71669525073403e-04	2.79239315817604e-04	8.67099018720091e-01	1.44716900122706e-02	1.25654486105866e-04	8.48238284046458e-03	
4.70000000000000e+01	-7.53922736465730e+01	3.36463589741274e-01	1.68576217689943e-04	7.17212959950317e+00	1.04750075770947e+02	0.00000000000000e+00	4.05439847832832e-04	2.41885967461708e-01	9.82125636677549e-01	1.60561856540997e-01	4.48441475986686e-01	9.90529053147087e-02	7.35329975427232e-01	1.83553489563736e-01	3.05064733310838e-02	1.05409212939284e-02	8.89036888244031e-01	2.71808812766292e-04	2.79504556075187e-04	8.68369032545089e-01	1.45438755264503e-02	1.24965563187109e-04	8.39415074777852e-03	
4.80000000000000e+01	-7.53865728854757e+01	3.36489990432187e-01	1.67707984524338e-04	7.17217336579398e+00	1.04750105827763e+02	0.00000000000000e+00	4.05773342288829e-04	2.43323324370060e-01	9.82854321035579e-01	1.58340060709808e-01	4.48377749837235e-01	9.83499437071765e-02	7.35181148544780e-01	1.84741950427769e-01	3.05277739114224e-02	1.06253292556221e-02	8.90840772073653e-01	2.71948372635653e-04	2.79770151125790e-04	8.69606958572891e-01	1.46161831562713e-02	1.24282809568361e-04	8.30712024489426e-03	
4.90000000000000e+01	-7.53808712209843e+01	3.36516246715215e-01	1.66847237611095e-04	7.17221652867614e+00	1.04750135989473e+02	0.00000000000000e+00	4.06107404418575e-04	2.44757806505791e-01	9.83554433172510e-01	1.56149362804129e-01	4.48313987517497e-01	9.76606765521266e-02	7.35032041519558e-01	1.85927664347627e-01	3.05490927569540e-02	1.07095854396184e-02	8.92608893303756e-01	2.72088166726067e-04	2.80036049410798e-04	8.70813559119060e-01	1.46886112450231e-02	1.23606171129752e-04	8.22127345457984e-03	
5.00000000000000e+01	-7.53751696668538e+01	3.36542357762815e-01	1.65993909887704e-04	7.17225909358895e+00	1.04750166254513e+02	0.00000000000000e+00	4.06441957349116e-04	2.46189419836416e-01	9.84227181393405e-01	1.53989324194279e-01	4.48250202509548e-01	9.69848398385872e-02	7.34882695780574e-01	1.87110636587592e-01	3.05704260521401e-02	1.07936900307442e-02	8.94341964200500e-01	2.72228159854232e-04	2.80302203276821e-04	8.71989578690989e-01	1.47611581355999e-02	1.22935594156734e-04	8.13659277111575e-03	
5.10000000000000e+01	-7.53694691553709e+01	3.36568322790543e-01	1.65147934831636e-04	7.17230106592453e+00	1.04750196621343e+02	0.00000000000000e+00	4.06776929892094e-04	2.47618170339719e-01	9.84873723346016e-01	1.51859512441342e-01	4.48186407249424e-01	9.63221746301820e-02	7.34733149719164e-01	1.88290872433032e-01	3.05917702785746e-02	1.08776432205488e-02	8.96040682789897e-01	2.72368319435550e-04	2.80568568739628e-04	8.73135744387074e-01	1.48338221704970e-02	1.22271025336971e-04	8.05306085640746e-03	
